,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
APA,27,-32.46,9.257195701884854,-4.632931678689867,41.675623261468964,-13.56321627847058,1.9981291208038423,0.25925925925925924
AIV,28,-8.44,6.502640652018114,-2.4281574781497155,20.41318964131409,-7.250877880503703,2.6780143835535752,0.25
AAPL,21,176.08,23.067790906236187,-2.4857488012304905,55.483335741278374,-4.584487595485021,9.280016908714675,0.3333333333333333
AMAT,24,59.66,17.40357480611665,-4.6982870392815785,42.64864583917485,-8.575634165738332,3.7042383023021634,0.3333333333333333
APTV,21,105.24,12.906562816570565,-3.7469594451560297,48.10184817664096,-12.21892001700191,3.4445429702357275,0.47619047619047616
ADM,36,-38.17,5.8780955901156124,-2.953703067437001,10.758068666541742,-8.175410002882034,1.9900766786338402,0.19444444444444445
ANET,28,16.57,15.277487501626652,-4.431473144437661,45.912389054717465,-21.071687319684596,3.4474963524946087,0.2857142857142857
AJG,21,71.29,6.075223972173434,-2.6269315984552026,19.43546501231137,-8.665292710777184,2.312669266206261,0.6190476190476191
AIZ,19,35.78,9.151129762148424,-3.2729702614424125,30.413028313770617,-5.354472279328936,2.7959709472323406,0.42105263157894735
T,28,-26.49,3.6407900906148494,-2.578151657405065,13.396187365873935,-5.907456583612214,1.412170645647487,0.25
ATO,32,-10.04,4.6286872710435025,-2.1688661152962947,14.047428692119057,-7.38030075459124,2.1341507612659463,0.28125
ADSK,30,79.45,12.639030032441934,-3.534937440895499,32.22330577580463,-8.499831258104052,3.575460738349053,0.36666666666666664
ADP,25,5.64,8.105754680242828,-2.6086313105430685,17.104186002646713,-7.009340739899161,3.1072825996845683,0.28
AZO,20,55.71,11.78606822931879,-3.3134896125336133,38.15836428141664,-7.376065830896161,3.556995677528845,0.4
AVB,23,-21.1,3.9996302247473303,-2.710592410498836,8.385386525021342,-7.771107759003204,1.4755557527777738,0.2608695652173913
AVY,24,35.51,14.535137595156286,-3.4843122215410323,42.96515827037768,-8.326824823797473,4.171594470006401,0.2916666666666667
BKR,29,11.49,14.413994390703863,-3.4728272987587876,45.28621775192689,-8.94365096664841,4.150507108676416,0.2413793103448276
BLL,21,89.38,15.032247517053714,-2.111597675354299,39.01994647632316,-9.43787019965484,7.118897549710314,0.3333333333333333
BAC,27,37.52,13.440015968483374,-3.2822267113467554,43.85995216839822,-7.032808242766886,4.094785994526472,0.2962962962962963
BAX,27,36.52,10.380993239841354,-1.7881953715568766,29.550667663129037,-4.402629141443082,5.805290297112912,0.25925925925925924
BDX,24,-2.74,5.004994906757521,-2.5530156273056805,9.610041435250594,-4.672371451227897,1.9604247045050527,0.3333333333333333
BBY,23,118.53,22.635948168445303,-3.718648588947441,51.96808036252951,-9.906653910892238,6.08714365636049,0.30434782608695654
BIO,25,54.23,10.3538925982735,-3.3925252873756824,29.451888336222677,-8.733245688767433,3.0519721214172124,0.4
BIIB,31,-54.84,12.899398246448802,-4.924256475208123,24.563003269143934,-33.565787120609095,2.6195626307022546,0.16129032258064516
BLK,23,69.61,9.367414616411448,-2.5870086356995707,23.107508894186736,-6.820792431434364,3.6209444712109904,0.43478260869565216
BA,20,123.76,19.090722859989953,-3.5043796766917517,82.75417254185635,-7.756507731682893,5.447675372325015,0.4
BKNG,29,-14.27,6.995283195557914,-3.5972190723275212,19.31956905137899,-12.864932850662125,1.9446364135481276,0.3103448275862069
BWA,25,2.22,14.429634887420752,-3.799941770395263,45.38103554058084,-7.493854661317345,3.7973305274937954,0.24
BXP,32,-34.1,2.5962682924621814,-2.3243305535329823,7.5017152156916955,-11.05448408551062,1.1169961555235135,0.21875
BSX,17,88.9,9.798271517721506,-3.7443950386036318,29.77649710538872,-5.606167940237306,2.616783597004097,0.5882352941176471
BMY,31,-16.04,11.1169895273574,-2.4967084976770915,38.277723355782186,-11.657120929697296,4.452658184846376,0.16129032258064516
AVGO,33,-5.23,7.984839965285636,-2.8662893780063654,36.16387143309592,-6.856493936026897,2.7857759326587797,0.2727272727272727
BR,21,95.66,10.617121431543868,-2.705581966466448,24.734384983559398,-5.026288892387254,3.9241544196903675,0.47619047619047616
CHRW,24,8.67,19.166052755400067,-2.8316897339497396,39.701240024731256,-8.597168873276484,6.76841552434722,0.16666666666666666
COG,35,-66.05,6.360383986721456,-4.440115867969211,12.211369110549231,-18.78062603873061,1.4324815333322651,0.14285714285714285
CDNS,21,130.23,18.191089178235323,-3.1988494971921257,45.60613157129507,-6.95825298805306,5.68675994109852,0.38095238095238093
CPB,26,-36.43,5.874242794362909,-3.4096929912491385,12.082120516020689,-9.55993733417132,1.7228069534233594,0.19230769230769232
COF,30,-4.99,5.549416016987334,-3.1641623275358435,29.034617132088634,-11.71326316217206,1.7538341723792206,0.36666666666666664
CAH,28,-63.38,3.602506386978166,-4.604651884420096,11.13477585803404,-10.59354304818928,0.7823623755722549,0.14285714285714285
KMX,24,64.64,17.33263132944205,-3.261362467472209,42.502824198470044,-6.812676499047399,5.314536946540655,0.2916666666666667
CCL,28,-24.8,11.094795224294215,-3.7726909396862864,39.01984781755634,-22.441556856229706,2.9408174169752663,0.21428571428571427
CARR,2,56.73,68.1916789302202,-6.816478387620306,68.1916789302202,-6.816478387620306,10.00394559367576,0.5
CAT,25,50.48,15.63078872456883,-3.71184957835126,62.46429445958843,-8.709914564938204,4.211051227865694,0.32
CBOE,24,20.73,17.781755002606232,-2.6217643604116354,74.6656782774741,-6.3609590384353325,6.782362012051446,0.20833333333333334
CBRE,27,13.51,9.780089744503929,-3.0883228311901796,22.14425103177151,-5.849676121609804,3.1667964390675025,0.2962962962962963
CDW,25,44.46,9.333845385386894,-3.31837836928545,20.314286103252698,-7.587551252772629,2.812773091754682,0.4
CE,24,28.64,13.707736904007634,-3.42424201851642,38.81918683878918,-11.10030824222653,4.003144879913196,0.2916666666666667
CNC,34,-23.39,14.79090685180074,-4.259428292602651,32.82492121277887,-19.086831185948206,3.4725098853027077,0.20588235294117646
CNP,24,14.66,9.68368743637752,-2.253931798779566,18.731242013549632,-7.333104792100487,4.296353350895948,0.25
CERN,22,20.16,11.419965933065475,-3.485195550309548,30.836081558878092,-7.598217723010592,3.2767073664062196,0.3181818181818182
CF,26,-12.82,9.794009148578747,-4.654764358858758,22.55545459839057,-12.754622451765908,2.1040826975353086,0.3076923076923077
SCHW,26,18.46,15.470788825875813,-4.01078034924456,42.932199543726554,-13.434216463812888,3.8573014422965777,0.2692307692307692
CHTR,19,118.77,11.740380940845075,-3.3649671559698606,20.405775980157138,-7.161988849854062,3.48900313039199,0.5263157894736842
CVX,30,3.57,7.452292102904513,-1.9984539786928548,12.717629251524244,-4.129846255385994,3.7290286303109643,0.23333333333333334
CMG,24,63.98,18.541973098621003,-4.60206376124209,62.14923016613805,-14.703164972331583,4.029056106257979,0.3333333333333333
CB,28,7.24,6.336955929462108,-2.014958143010357,17.73812349594244,-9.205829428202527,3.1449566093689003,0.2857142857142857
CHD,24,51.33,9.047388666148557,-2.2102269391262817,29.798553057985423,-5.629681336758551,4.093420682730912,0.375
CI,19,56.17,13.840358906837034,-3.5092053850699827,34.05338505769762,-8.355226298219275,3.944015065553372,0.3684210526315789
CINF,28,5.87,11.665226654975042,-2.5944148900128026,30.737261959578156,-9.716552395357503,4.496284191044508,0.21428571428571427
CTAS,19,167.63,12.526896292534225,-3.1288627699288725,43.81968173768451,-5.710103316688131,4.003657946564079,0.5789473684210527
CSCO,25,-6.79,8.036503440890758,-3.215243901900603,22.419568653595647,-8.326029787436728,2.4995004068401157,0.28
C,29,33.53,8.479435254664573,-2.5906298420087808,24.685146594298544,-5.624564941376564,3.2731172617426494,0.3448275862068966
CFG,30,29.2,15.89777925911345,-2.9306274335571074,62.69153480473917,-9.324330926169733,5.424701576555299,0.23333333333333334
CTXS,24,14.24,6.533591086267249,-2.7611663421990857,21.362804743080698,-4.95117323765567,2.366243201799888,0.375
CME,25,43.38,8.281026862548371,-2.655161108215169,30.36020791430254,-7.258778733966597,3.1188415787375616,0.4
CMS,25,-0.87,5.73765380307222,-2.5804920799904814,13.11152268582807,-6.300457331269305,2.223472742878321,0.32
KO,27,-6.42,5.658567648559139,-1.8338012462355715,15.932614408073388,-4.971778225111478,3.085703895214954,0.2222222222222222
CTSH,27,-1.3,13.298837671141404,-2.6468317976563216,35.80327088180471,-11.705931924264135,5.024436264864684,0.18518518518518517
CL,32,-12.92,4.665565348144054,-2.03978015872427,14.949272287347547,-5.694865633970869,2.287288327709794,0.25
CMCSA,22,35.83,8.735325287835966,-2.505236406549815,17.29499509848258,-4.9963022905012195,3.4868267381864224,0.36363636363636365
CMA,17,82.93,13.917905228699443,-2.633995067450448,41.55930387725042,-7.563186790758181,5.283952654539766,0.4117647058823529
CAG,29,-3.09,8.1999609771015,-2.5609986143954995,20.8134872946385,-5.951961633858749,3.2018607628325584,0.2413793103448276
CXO,27,-35.1,6.164636360712614,-4.10418661186001,13.649276857822933,-8.178009690421195,1.5020360777208452,0.25925925925925924
COP,26,0.23,7.92279612326625,-3.2334861588185206,17.309320960242978,-7.601588256224401,2.4502335046831156,0.3076923076923077
ED,26,-22.12,3.2333793545505713,-3.400351169458989,11.630185047722218,-13.134500178845965,0.9508957144167601,0.38461538461538464
STZ,25,32.14,10.465364167833071,-2.7320365964903006,40.61434528549432,-6.1043264259293295,3.8306090706388622,0.32
CPRT,18,348.32,17.994339323653787,-3.35680513070517,44.8874886438209,-5.007685138490592,5.360555237197723,0.6111111111111112
GLW,23,41.3,14.386855637076723,-3.368047293541657,45.82489163243786,-6.798941128825453,4.271571739703298,0.30434782608695654
CTVA,9,-2.6,14.035155544994836,-6.2705387790675795,36.76428349941614,-10.501424724258879,2.238269475638558,0.3333333333333333
COST,30,46.29,8.603201687452673,-2.1551949113780333,13.893362845939027,-4.644025842813681,3.991843912600823,0.3333333333333333
COTY,18,4.55,19.639446688863764,-5.6828369314026,55.14705985475166,-26.247988799164336,3.455922970504185,0.2777777777777778
CCI,32,-30.4,6.367769370836359,-3.0851228504941357,14.262837311183008,-9.864904019066422,2.0640245719279706,0.21875
CSX,11,-56.14,10.192178710969314,-10.517641855141,16.129035979478324,-21.052627451201833,0.9690555023022961,0.18181818181818182
CMI,13,-3.18,12.551060162712352,-5.2606267231685,22.08300587104548,-12.698414865362528,2.3858488395376565,0.3076923076923077
CVS,34,-49.54,7.4108442014604385,-2.824353950336039,16.31707792794721,-6.684452919840689,2.6239077437793172,0.08823529411764706
DHI,22,137.82,15.630531891714813,-2.6076878250046254,56.759029203672014,-5.1197787896734575,5.9940195838767965,0.4090909090909091
DHR,29,48.87,9.66288037530629,-2.535548338488046,29.345729406946774,-7.354903126664869,3.810962792004309,0.3448275862068966
DRI,26,1.82,11.022384029989613,-3.5791423108763465,20.783634030936682,-7.968266400931556,3.079616028816357,0.2692307692307692
DVA,27,-37.65,11.359142552618428,-4.318155887976666,34.40203957850281,-12.1990617410207,2.6305540715300384,0.18518518518518517
DE,22,8.2,12.431812227729287,-3.6400422197335556,28.47742938452629,-7.810365627670923,3.415293416195396,0.2727272727272727
DAL,28,-19.52,5.874122610646589,-2.830147485210278,17.297030519031065,-8.491501167171977,2.0755535325785845,0.25
XRAY,29,-9.81,17.434568368247604,-3.4579526865784325,50.95804541060238,-15.301945740063816,5.041875915745603,0.1724137931034483
DVN,22,28.18,11.483260246094689,-4.012147153692798,40.33940199987236,-9.23555543228538,2.8621233983218803,0.36363636363636365
DXCM,21,170.85,24.566751330909753,-4.927690429848961,56.72254805223778,-16.135497630641716,4.985449406906584,0.38095238095238093
FANG,35,-65.04,19.204487026943173,-4.121701722564994,23.58199936818981,-10.664392723472883,4.659358759952174,0.05714285714285714
DLR,26,-6.82,7.516413498713865,-3.4699139529173157,20.995970511959317,-6.883244447956027,2.1661671155835065,0.3076923076923077
DFS,20,163.27,16.497231505033056,-2.8852358047524755,57.76232139964503,-6.403826086541442,5.717810474228589,0.45
DISCA,34,-49.96,5.530650880375623,-3.2363352739597717,8.441247945712371,-7.5206060128508945,1.7089239563268963,0.14705882352941177
DISCK,30,-42.19,6.528481973609229,-3.3550833632625445,16.24999909297278,-6.608774539977491,1.9458479169533403,0.16666666666666666
DISH,35,-51.75,6.585991921525763,-3.3363075921889194,27.633115961313372,-8.415566067418512,1.9740361880736415,0.14285714285714285
DG,12,-76.87,54.999998882412925,-19.93418484157149,100.0,-33.33333747254461,2.7590794065335387,0.16666666666666666
DLTR,24,38.42,16.628681151593764,-3.021478297237448,44.2236482160161,-10.760629286787315,5.503491839341506,0.25
D,27,-18.62,2.7905985068795767,-2.4682360052282757,6.274112572900359,-6.699538350016465,1.1306044077505009,0.3333333333333333
DPZ,19,28.79,13.718876583923677,-4.668016766334601,42.80258665697252,-23.091184305867728,2.938909020820838,0.3684210526315789
DOV,26,-8.3,7.111432475590901,-3.9590206631076845,20.136352778769997,-9.289997206424994,1.7962605100445952,0.34615384615384615
DOW,6,49.19,14.286028327597396,-6.459769352222672,17.269119627280638,-6.784232584522998,2.2115384541836423,0.6666666666666666
DTE,26,3.3,3.2067564430892337,-2.4160663128339026,7.867315740228253,-5.304745907615227,1.327263422388394,0.46153846153846156
DUK,31,-15.15,3.497107705518167,-2.365776279496479,7.683763999013515,-6.9552339081248915,1.4782072742154957,0.3225806451612903
DRE,25,5.73,8.10065755023614,-2.569757907310242,26.412615255110182,-6.637174184877582,3.1523037742940825,0.28
DD,27,-9.47,8.286929951934567,-2.6295298474905353,18.6647593839989,-6.641767243831886,3.151487312396592,0.2222222222222222
DXC,21,22.1,14.770733563923631,-5.898343671265912,55.464656793278856,-24.48874815420622,2.504217181491141,0.38095238095238093
EMN,24,48.17,14.12565779048984,-2.903865781902487,28.739142901237713,-6.88185243342434,4.8644320541686055,0.2916666666666667
ETN,23,8.58,6.409703389188846,-3.94805797728575,15.209880861026104,-6.176222028773138,1.623507918593296,0.43478260869565216
EBAY,31,10.56,15.588399412842776,-3.5077509873351045,44.82060990052932,-10.762609702331238,4.443986893347163,0.22580645161290322
ECL,26,20.95,6.126486347720398,-2.399891748272516,17.628430873559186,-7.549863437092952,2.5528177894400237,0.38461538461538464
EIX,28,3.68,7.2371487851939476,-2.954606301611566,16.21732052490028,-11.838799436750314,2.4494460670602725,0.32142857142857145
EW,25,28.18,10.179377755182442,-3.6871122340949536,21.21560943501275,-11.071493311185176,2.7607995387428432,0.36
EA,21,51.25,11.073911056477062,-2.9263704469928973,29.837573800014795,-8.425610174964183,3.784179500533324,0.38095238095238093
EMR,11,-94.92,40.38462312726777,-23.295389553693592,50.000009313225945,-90.00000062088169,1.7335886585706228,0.18181818181818182
ETR,27,19.09,4.967963859075646,-2.1062409128467694,22.806555850384825,-6.112349196916334,2.358687379384824,0.4074074074074074
EOG,14,170.68,33.75415524834048,-7.869811980437284,60.60604555438323,-13.793103920766104,4.289067557426568,0.42857142857142855
EFX,20,22.21,22.381477142340565,-4.569021621339366,66.96398177932636,-15.72725112068747,4.898527299106902,0.25
EQIX,23,45.84,8.461608138140027,-3.0274080640096486,31.48673339382375,-6.681188437837216,2.7950008585671324,0.43478260869565216
EQR,22,-16.41,3.102072944938347,-2.928923555943555,9.307171842957128,-9.549655226122166,1.0591170734529505,0.36363636363636365
ESS,32,-31.09,5.437808749515844,-2.307559782716828,11.008202107006104,-6.790993427643954,2.356519120433615,0.15625
EL,6,-62.15,15.384624201870857,-19.457465561137266,15.384624201870857,-35.00000335276122,0.7906797600916141,0.16666666666666666
RE,22,29.91,8.324748331115426,-2.6092032179844513,19.40928255617753,-5.569567695241073,3.1905327548791313,0.36363636363636365
EVRG,29,-20.21,4.704299335431891,-3.0583421841397227,15.904610330877201,-12.369503000586569,1.53818606689204,0.3103448275862069
ES,27,-18.2,5.205680088487583,-3.091095904578051,11.9620653217408,-10.909263792081914,1.6840888310122435,0.2962962962962963
EXC,22,4.12,4.51221510273134,-2.6464801101924604,14.431426657229363,-6.495937877548297,1.7049873472894521,0.4090909090909091
EXPE,26,-42.32,9.957492375089332,-6.6675173563625725,24.809327281643377,-25.925084837331024,1.4934332890168265,0.3076923076923077
EXPD,31,2.83,4.7979869355313935,-2.0292233803843063,17.062605641839546,-4.775648300400547,2.3644449309581295,0.3225806451612903
EXR,21,-9.45,7.900882309395674,-2.9222230374337714,13.237695830685325,-4.640529894265677,2.703723229946899,0.23809523809523808
XOM,27,-3.71,3.6328722127008675,-1.4088279044528969,8.732931310639213,-4.734268236032813,2.578648677541388,0.25925925925925924
FFIV,25,-17.31,7.929950970460574,-3.3064085455697576,14.96170665215535,-9.602759577987975,2.398357874161038,0.24
FB,24,33.72,10.167923096908376,-2.8185682339802116,23.072125503860153,-6.594060785390643,3.6074780714284325,0.3333333333333333
FAST,23,22.53,14.601923905292265,-3.4496055385824267,28.133463947826453,-7.471592805055582,4.23292569019145,0.2608695652173913
FRT,33,-38.54,2.2557299586366875,-2.5988351029573833,5.152377796219576,-9.073107181705497,0.8679773318706315,0.24242424242424243
FDX,28,51.39,24.537036713304683,-2.963721210883669,113.37589566510258,-9.861425502783582,8.279131189262122,0.21428571428571427
FIS,22,41.32,6.952846855527994,-2.4851130423726,25.256962629633485,-4.164509870125932,2.7977990284457794,0.45454545454545453
FITB,25,3.62,8.314693809140469,-3.987041618619546,27.29888987551865,-9.999995625158798,2.0854293996608213,0.36
FRC,28,-4.01,5.489297570450453,-2.26993686523469,13.82632284418872,-7.51779140524792,2.4182600205855995,0.2857142857142857
FE,31,-32.23,4.094547239101771,-2.9423285451623142,10.848784336386919,-18.723299966284166,1.3916009637448201,0.25806451612903225
FISV,27,3.22,6.1296050624556075,-2.248809265600511,16.127206769542024,-5.069485505681093,2.725711404794834,0.2962962962962963
FLT,11,-33.1,7.799418058090668,-5.866341431740862,11.94029571909665,-11.450380359549793,1.3295199655257974,0.18181818181818182
FLIR,29,-11.85,8.653147524033207,-3.0132519380700615,27.842051865656448,-17.6154241056398,2.8716973229843523,0.2413793103448276
FLS,30,-36.73,4.603954439631111,-3.552380328035309,18.396474682792018,-10.678700513057404,1.2960195740576541,0.26666666666666666
F,29,-9.48,5.926241676833559,-2.9600951845562085,17.517247693292013,-7.157788742845117,2.0020442949783215,0.3103448275862069
FTNT,17,147.21,16.89318937867075,-3.3170109429141066,34.89470894778455,-5.688691731456064,5.0928952811441475,0.47058823529411764
FTV,24,33.74,10.641587544926027,-3.0397361738448687,24.4357711182317,-11.472347632327573,3.500826037631355,0.3333333333333333
FBHS,26,63.26,15.553052244674813,-3.013801226343315,66.66079220317877,-9.167232858704244,5.160609833431363,0.3076923076923077
FOXA,11,-11.58,12.936110168011083,-2.408210493659686,12.936110168011083,-4.679434222906853,5.37166921333046,0.09090909090909091
FOX,10,-23.21,6.686132572616188,-3.5711935041913327,6.686132572616188,-7.777782201856054,1.8722403489950925,0.1
BEN,34,-45.37,4.2316555005901515,-3.204163278601635,17.054503087952575,-9.24563066459828,1.320674114471762,0.20588235294117646
FCX,23,94.7,40.8950916351592,-5.442123883394139,180.93681980584105,-16.162677631027613,7.514546252786474,0.2608695652173913
GPS,27,33.23,32.573983548447735,-4.675001642064486,154.57877227991168,-20.352326738329396,6.967694568351644,0.2222222222222222
GRMN,39,24.14,11.813297022271822,-2.505798564168982,22.51933857459376,-6.838998024933529,4.714384145315192,0.23076923076923078
IT,21,19.19,6.930613577999428,-4.204818849620227,20.790126470871904,-12.824723085700318,1.64825497265486,0.47619047619047616
GD,32,-25.37,4.910892340382533,-2.444950382634014,14.932829635313594,-7.2921229639776435,2.008585685527037,0.21875
GE,24,-1.91,14.609976907635291,-4.106739251710279,56.28399194604048,-9.9290843624099,3.557561367342927,0.25
GIS,30,-17.84,9.350092097432592,-2.4872330705696792,16.543578441920204,-11.42749775803974,3.7592343910460446,0.16666666666666666
GM,28,-18.98,8.951468752373755,-3.121469715866367,28.115108305972257,-6.923175364414447,2.867709626293544,0.21428571428571427
GPC,23,2.8,5.931880666418532,-2.684814245187792,27.580715863874183,-6.345926172056671,2.209419395420267,0.34782608695652173
GILD,28,-11.51,8.79329472999443,-2.2827694457868977,19.40871270893092,-6.02899181029043,3.852029273575316,0.17857142857142858
GPN,28,41.24,9.810436476210286,-2.3406007472990833,38.64177804568332,-7.40547575073257,4.191418159432342,0.32142857142857145
GL,30,-32.76,5.480982967972789,-3.5614546549844617,17.695906979873467,-13.87336829631548,1.5389731160276985,0.26666666666666666
GS,27,-20.74,7.1634519265617485,-3.3512369875944827,33.25076875716102,-7.60113710499184,2.137554566591148,0.25925925925925924
GWW,23,51.6,16.892293633185364,-3.575713195160779,65.73344528325747,-11.589449666510376,4.724174650261852,0.30434782608695654
HRB,30,-39.96,11.008950187666105,-3.387427105010561,28.371776199870435,-10.368996214411775,3.249944529103537,0.13333333333333333
HAL,19,36.42,12.596050502846518,-5.33578827707256,29.897167299829054,-13.339273268789754,2.360672846966343,0.42105263157894735
HBI,26,-17.59,26.281174769548933,-4.5008732169760375,75.29033726877248,-19.712346262973114,5.839127987525549,0.15384615384615385
HIG,27,14.3,19.263998346216994,-2.3858068598902933,33.55785428951044,-7.029707339135804,8.074416529719766,0.14814814814814814
HAS,27,-34.76,7.915077369299474,-4.569746083478402,17.53687219104776,-16.26622452616404,1.7320606494780713,0.25925925925925924
HCA,28,26.73,14.281453380375266,-3.919486383214081,33.067436775700166,-11.041707730383433,3.643705318517806,0.2857142857142857
PEAK,28,-1.5,4.575011042835433,-2.4838542275266713,12.59603214606273,-5.2685958385300875,1.8418999763086166,0.35714285714285715
HSIC,31,-23.81,5.444093933921706,-2.595776967484773,13.738434100822783,-9.441805033724581,2.097288789489824,0.22580645161290322
HES,28,7.65,12.987605165849716,-4.239698969542934,28.86207091101063,-9.454707084325165,3.063331915579342,0.2857142857142857
HPE,25,-43.79,6.177629413132429,-3.7612248702859095,11.336193318892951,-10.797667374937713,1.642451495505196,0.16
HLT,26,41.29,11.98369043985793,-2.9069799073231675,26.7590373436311,-7.335379343235015,4.122385025664957,0.3076923076923077
HFC,14,93.2,18.32525055744473,-3.4588719857103545,45.14003436683789,-6.966382030302287,5.298042434976454,0.42857142857142855
